Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,MACD,MACD_Signal,RSI,BB_High,BB_Low,Volatility_30,Volume_SMA_20,Volume_Ratio
2020-12-23 00:00:00-05:00,210.73333740234375,217.1666717529297,207.52333068847656,215.32666015625,99519000,0.0,0.0,206.4911651611328,169.9725991821289,14.133248898246336,15.195005044634835,60.67784827890994,228.73513012420221,184.2472001980634,449.41613894271956,176293425.0,0.5645077234162307
2020-12-24 00:00:00-05:00,214.3300018310547,222.02999877929688,213.6666717529297,220.58999633789062,68596800,0.0,0.0,207.95399856567383,171.3090658569336,13.818481831182964,14.91970040194446,62.87603621990193,229.8637647699941,186.04423236135355,432.1224122208619,172383735.0,0.3979308140643315
2020-12-28 00:00:00-05:00,224.836669921875,227.13333129882812,220.26666259765625,221.22999572753906,96835800,0.0,0.0,209.25283203125,172.7411325073242,13.465447962644475,14.628849914084466,63.14582098453714,231.0766490017188,187.42901506078118,407.63338269453675,171591360.0,0.564339603112884
2020-12-29 00:00:00-05:00,220.3333282470703,223.3000030517578,218.3333282470703,221.99667358398438,68732400,0.0,0.0,210.8926658630371,174.24993255615234,13.096561564586949,14.322392244184964,63.48812755016359,231.32745550492004,190.45787622115418,375.08143431152405,165577515.0,0.4151070874568929
2020-12-30 00:00:00-05:00,224.0,232.1999969482422,222.7866668701172,231.5933380126953,128538000,0.0,0.0,212.7263328552246,176.0095993041992,13.42384532036968,14.142682859421909,67.55090596541626,233.6741163177154,191.7785493927338,339.3412317220152,165988890.0,0.7743771284933588
2020-12-31 00:00:00-05:00,233.3300018310547,239.57333374023438,230.3733367919922,235.22332763671875,148949700,0.0,0.0,215.00716552734374,177.9011325073242,13.816857744960657,14.077517836529658,68.95795463007313,235.31283155431987,194.70149950036762,313.4906016917384,166270020.0,0.895830168300936
2021-01-04 00:00:00-05:00,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,145914600,0.0,0.0,217.28033218383788,179.94866577148437,14.608152669454995,14.183644803114726,71.86546793796208,239.46128375651148,195.0993806111643,308.21614106160797,167182950.0,0.8727839770742172
2021-01-05 00:00:00-05:00,241.22000122070312,246.94667053222656,239.73333740234375,245.0366668701172,96735600,0.0,0.0,219.54816589355468,182.0107992553711,15.203632610704119,14.387642364632606,72.48053100089584,243.2873901145177,195.80894167259166,303.76430065305317,167609535.0,0.5771485494545403
2021-01-06 00:00:00-05:00,252.8300018310547,258.0,249.6999969482422,251.9933319091797,134100000,0.0,0.0,221.45183258056642,184.24646575927736,16.051863592169724,14.72048661014003,74.79930557823657,248.8973692734648,194.00629588766805,296.26560198667244,165868080.0,0.8084738184706787
2021-01-07 00:00:00-05:00,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,154496700,0.0,0.0,224.22116622924804,186.88486572265626,18.13054218237849,15.402497724587723,80.01746000766684,259.28136198334875,189.16097047514734,322.0463467714312,163953165.0,0.9423221564524235
